Temps (s);Floor 1;Floor 2;Floor 3;Floor 4;Floor 5;Floor 6;Floor 7;Floor 8;Floor 9;Floor 10;Floor 11;Floor 12
116.265;-0.00000005006043;-0.00000005006043;-0.000004704;-0.00001;-0.00001;-0.00002;-0.00003;-0.00004;-0.00006;-0.00009;-0.00012;-0.00016
116.27;0;0;-0.00001;-0.00001;-0.00002;-0.00002;-0.00003;-0.00004;-0.00006;-0.00009;-0.00012;-0.00016
116.275;-0.00000007733223;-0.00000007733223;-0.00001;-0.00001;-0.00002;-0.00002;-0.00003;-0.00004;-0.00006;-0.00009;-0.00012;-0.00016
116.28;-0.00000005941917;-0.00000005941917;-0.00001;-0.00001;-0.00002;-0.00002;-0.00003;-0.00004;-0.00006;-0.00009;-0.00012;-0.00016
116.285;-0.00000006731622;-0.00000006731622;-0.00001;-0.00001;-0.00002;-0.00002;-0.00003;-0.00004;-0.00006;-0.00009;-0.00012;-0.00016
116.29;0;0;-0.00001;-0.00001;-0.00002;-0.00003;-0.00003;-0.00005;-0.00006;-0.00009;-0.00012;-0.00015
116.295;0;0;-0.00001;-0.00002;-0.00002;-0.00003;-0.00003;-0.00005;-0.00006;-0.00009;-0.00011;-0.00015
116.3;0;0;-0.00001;-0.00002;-0.00002;-0.00003;-0.00004;-0.00005;-0.00006;-0.00009;-0.00011;-0.00015
116.305;0;0;-0.00001;-0.00002;-0.00002;-0.00003;-0.00004;-0.00005;-0.00007;-0.00009;-0.00011;-0.00015
116.31;0;0;-0.00001;-0.00002;-0.00003;-0.00003;-0.00004;-0.00005;-0.00007;-0.00009;-0.00011;-0.00014
116.315;0;0;-0.00001;-0.00002;-0.00003;-0.00003;-0.00004;-0.00005;-0.00007;-0.00009;-0.00011;-0.00014
116.32;0;0;-0.00001;-0.00002;-0.00003;-0.00003;-0.00004;-0.00005;-0.00007;-0.00009;-0.00011;-0.00014
116.325;0;0;-0.00001;-0.00002;-0.00003;-0.00004;-0.00004;-0.00005;-0.00007;-0.00009;-0.00011;-0.00013
116.33;0;0;-0.00001;-0.00002;-0.00003;-0.00004;-0.00004;-0.00005;-0.00007;-0.00009;-0.00011;-0.00013
116.335;0;0;-0.00001;-0.00002;-0.00003;-0.00004;-0.00005;-0.00006;-0.00007;-0.00009;-0.0001;-0.00012
116.34;0.00000005880114;0.00000005880114;-0.00001;-0.00002;-0.00003;-0.00004;-0.00005;-0.00006;-0.00007;-0.00009;-0.0001;-0.00012
116.345;0;0;-0.00001;-0.00002;-0.00003;-0.00004;-0.00005;-0.00006;-0.00007;-0.00008;-0.0001;-0.00012
116.35;0;0;-0.00001;-0.00002;-0.00003;-0.00004;-0.00005;-0.00006;-0.00007;-0.00008;-0.0001;-0.00011
116.355;0;0;-0.00001;-0.00002;-0.00003;-0.00004;-0.00005;-0.00006;-0.00007;-0.00008;-0.0001;-0.00011
116.36;0;0;-0.00001;-0.00002;-0.00004;-0.00004;-0.00005;-0.00006;-0.00007;-0.00008;-0.0001;-0.0001
116.365;0.00000005147307;0.00000005147307;-0.00001;-0.00002;-0.00004;-0.00005;-0.00005;-0.00006;-0.00007;-0.00008;-0.00009;-0.0001
116.37;0.00000007245666;0.00000007245666;-0.00001;-0.00003;-0.00004;-0.00005;-0.00006;-0.00006;-0.00007;-0.00008;-0.00009;-0.00009
116.375;0.0000000685719;0.0000000685719;-0.00001;-0.00003;-0.00004;-0.00005;-0.00006;-0.00007;-0.00007;-0.00008;-0.00009;-0.00008
116.38;0.00000007772463;0.00000007772463;-0.00001;-0.00003;-0.00004;-0.00005;-0.00006;-0.00007;-0.00007;-0.00008;-0.00009;-0.00008
116.385;0.00000008714223;0.00000008714223;-0.00001;-0.00003;-0.00004;-0.00005;-0.00006;-0.00007;-0.00007;-0.00008;-0.00008;-0.00007
116.39;0.00000008678907;0.00000008678907;-0.00001;-0.00003;-0.00004;-0.00005;-0.00006;-0.00007;-0.00008;-0.00008;-0.00008;-0.00007
116.395;0.0000000984924;0.0000000984924;-0.00001;-0.00003;-0.00004;-0.00005;-0.00006;-0.00007;-0.00008;-0.00008;-0.00008;-0.00006
116.4;0.000000104967;0.000000104967;-0.00001;-0.00003;-0.00004;-0.00005;-0.00006;-0.00007;-0.00008;-0.00008;-0.00008;-0.00006
116.405;0.0000001102644;0.0000001102644;-0.00001;-0.00003;-0.00004;-0.00005;-0.00006;-0.00007;-0.00008;-0.00008;-0.00008;-0.00005
116.41;0.0000001120302;0.0000001120302;-0.00001;-0.00003;-0.00004;-0.00005;-0.00006;-0.00007;-0.00008;-0.00008;-0.00007;-0.00005
116.415;0.0000001146789;0.0000001146789;-0.00001;-0.00003;-0.00004;-0.00005;-0.00006;-0.00007;-0.00008;-0.00008;-0.00007;-0.00004
116.42;0.0000001234098;0.0000001234098;-0.00001;-0.00003;-0.00004;-0.00006;-0.00007;-0.00007;-0.00008;-0.00008;-0.00007;-0.00003
116.425;0.0000001283148;0.0000001283148;-0.00001;-0.00003;-0.00004;-0.00006;-0.00007;-0.00007;-0.00008;-0.00008;-0.00007;-0.00003
116.43;0.0000001337103;0.0000001337103;-0.00001;-0.00003;-0.00005;-0.00006;-0.00007;-0.00007;-0.00008;-0.00008;-0.00006;-0.00002
116.435;0.0000001395963;0.0000001395963;-0.00001;-0.00003;-0.00005;-0.00006;-0.00007;-0.00008;-0.00008;-0.00007;-0.00006;-0.00002
116.44;0.0000001452861;0.0000001452861;-0.00001;-0.00003;-0.00005;-0.00006;-0.00007;-0.00008;-0.00008;-0.00007;-0.00006;-0.00001
116.445;0.0000001501911;0.0000001501911;-0.00001;-0.00003;-0.00005;-0.00006;-0.00007;-0.00008;-0.00008;-0.00007;-0.00006;-0.00001
116.45;0.0000001552923;0.0000001552923;-0.00001;-0.00003;-0.00005;-0.00006;-0.00007;-0.00008;-0.00008;-0.00007;-0.00006;-0.000002353
116.455;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00007;-0.00008;-0.00008;-0.00007;-0.00005;0.000002651
116.46;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00007;-0.00008;-0.00008;-0.00007;-0.00005;0.00001
116.465;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00007;-0.00008;-0.00008;-0.00007;-0.00005;0.00001
116.47;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00007;-0.00008;-0.00008;-0.00007;-0.00005;0.00002
116.475;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00007;-0.00008;-0.00008;-0.00007;-0.00005;0.00002
116.48;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00007;-0.00008;-0.00008;-0.00007;-0.00004;0.00003
116.485;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00007;-0.00008;-0.00007;-0.00006;-0.00004;0.00003
116.49;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00007;-0.00008;-0.00007;-0.00006;-0.00004;0.00003
116.495;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00007;-0.00007;-0.00007;-0.00006;-0.00004;0.00004
116.5;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00007;-0.00007;-0.00007;-0.00006;-0.00004;0.00004
116.505;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00007;-0.00007;-0.00007;-0.00006;-0.00003;0.00004
116.51;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00007;-0.00007;-0.00007;-0.00006;-0.00003;0.00005
116.515;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00007;-0.00007;-0.00007;-0.00006;-0.00003;0.00005
116.52;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00007;-0.00007;-0.00007;-0.00005;-0.00003;0.00005
116.525;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00007;-0.00007;-0.00007;-0.00005;-0.00003;0.00005
116.53;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00007;-0.00007;-0.00006;-0.00005;-0.00002;0.00006
116.535;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00006;-0.00007;-0.00006;-0.00005;-0.00002;0.00006
116.54;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00006;-0.00007;-0.00006;-0.00005;-0.00002;0.00006
116.545;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00006;-0.00007;-0.00006;-0.00005;-0.00002;0.00006
116.55;0;0;-0.00002;-0.00003;-0.00005;-0.00006;-0.00006;-0.00006;-0.00006;-0.00004;-0.00002;0.00006
116.555;0;0;-0.00002;-0.00003;-0.00005;-0.00005;-0.00006;-0.00006;-0.00006;-0.00004;-0.00002;0.00006
116.56;0;0;-0.00002;-0.00003;-0.00005;-0.00005;-0.00006;-0.00006;-0.00005;-0.00004;-0.00001;0.00006
116.565;0;0;-0.00001;-0.00003;-0.00004;-0.00005;-0.00006;-0.00006;-0.00005;-0.00004;-0.00001;0.00006
116.57;0;0;-0.00001;-0.00003;-0.00004;-0.00005;-0.00006;-0.00006;-0.00005;-0.00004;-0.00001;0.00006
116.575;0;0;-0.00001;-0.00003;-0.00004;-0.00005;-0.00006;-0.00006;-0.00005;-0.00003;-0.00001;0.00006
116.58;0;0;-0.00001;-0.00003;-0.00004;-0.00005;-0.00005;-0.00005;-0.00005;-0.00003;-0.00001;0.00006
116.585;0;0;-0.00001;-0.00003;-0.00004;-0.00005;-0.00005;-0.00005;-0.00004;-0.00003;-0.00001;0.00006
116.59;0;0;-0.00001;-0.00003;-0.00004;-0.00005;-0.00005;-0.00005;-0.00004;-0.00003;-0.000004348;0.00006
116.595;0;0;-0.00001;-0.00003;-0.00004;-0.00005;-0.00005;-0.00005;-0.00004;-0.00003;-0.000002882;0.00006
116.6;0;0;-0.00001;-0.00003;-0.00004;-0.00004;-0.00005;-0.00005;-0.00004;-0.00002;-0.000001452;0.00006
116.605;0;0;-0.00001;-0.00003;-0.00004;-0.00004;-0.00005;-0.00004;-0.00004;-0.00002;-0.00000005946;0.00006
116.61;0;0;-0.00001;-0.00003;-0.00004;-0.00004;-0.00004;-0.00004;-0.00003;-0.00002;0.000001295;0.00006
116.615;0;0;-0.00001;-0.00003;-0.00004;-0.00004;-0.00004;-0.00004;-0.00003;-0.00002;0.000002612;0.00006
116.62;0;0;-0.00001;-0.00002;-0.00003;-0.00004;-0.00004;-0.00004;-0.00003;-0.00002;0.000003889;0.00005
116.625;0;0;-0.00001;-0.00002;-0.00003;-0.00004;-0.00004;-0.00004;-0.00003;-0.00001;0.00001;0.00005
116.63;0;0;-0.00001;-0.00002;-0.00003;-0.00004;-0.00004;-0.00003;-0.00002;-0.00001;0.00001;0.00005
116.635;0;0;-0.00001;-0.00002;-0.00003;-0.00003;-0.00003;-0.00003;-0.00002;-0.00001;0.00001;0.00005
116.64;0;0;-0.00001;-0.00002;-0.00003;-0.00003;-0.00003;-0.00003;-0.00002;-0.00001;0.00001;0.00005
116.645;0;0;-0.00001;-0.00002;-0.00003;-0.00003;-0.00003;-0.00003;-0.00002;-0.00001;0.00001;0.00005
116.65;0;0;-0.00001;-0.00002;-0.00003;-0.00003;-0.00003;-0.00002;-0.00001;-0.000003181;0.00001;0.00004
116.655;0;0;-0.00001;-0.00002;-0.00002;-0.00003;-0.00003;-0.00002;-0.00001;-0.000001185;0.00001;0.00004
116.66;0;0;-0.00001;-0.00002;-0.00002;-0.00002;-0.00002;-0.00002;-0.00001;0.0000007854;0.00001;0.00004
116.665;0;0;-0.00001;-0.00001;-0.00002;-0.00002;-0.00002;-0.00002;-0.00001;0.000002729;0.00001;0.00004
116.67;0;0;-0.00001;-0.00001;-0.00002;-0.00002;-0.00002;-0.00001;-0.00001;0.000004644;0.00001;0.00004
116.675;0;0;-0.00001;-0.00001;-0.00002;-0.00002;-0.00002;-0.00001;-0.000002627;0.00001;0.00002;0.00003
116.68;0;0;-0.00001;-0.00001;-0.00001;-0.00002;-0.00001;-0.00001;-0.0000002254;0.00001;0.00002;0.00003
116.685;0;0;-0.000004915;-0.00001;-0.00001;-0.00001;-0.00001;-0.00001;0.000002158;0.00001;0.00002;0.00003
116.69;0;0;-0.000004244;-0.00001;-0.00001;-0.00001;-0.00001;-0.000002918;0.000004519;0.00001;0.00002;0.00003
116.695;0;0;-0.000003564;-0.00001;-0.00001;-0.00001;-0.00001;-0.0000003281;0.00001;0.00001;0.00002;0.00003
116.7;0;0;-0.000002877;-0.00001;-0.00001;-0.00001;-0.000003241;0.00000226;0.00001;0.00002;0.00002;0.00002
116.705;0;0;-0.000002184;-0.000004224;-0.00001;-0.000003966;-0.0000006807;0.000004842;0.00001;0.00002;0.00002;0.00002
116.71;0;0;-0.000001487;-0.000002788;-0.000003053;-0.000001588;0.000001895;0.00001;0.00001;0.00002;0.00002;0.00002
116.715;0;0;-0.0000007881;-0.000001338;-0.000001012;0.0000008151;0.000004483;0.00001;0.00002;0.00002;0.00002;0.00002
116.72;0;0;-0.00000008739;0.0000001231;0.000001048;0.00000324;0.00001;0.00001;0.00002;0.00002;0.00002;0.00002
116.725;0;0;0.0000006141;0.000001593;0.000003125;0.00001;0.00001;0.00002;0.00002;0.00002;0.00002;0.00001
116.73;0;0;0.000001316;0.000003068;0.00001;0.00001;0.00001;0.00002;0.00002;0.00003;0.00002;0.00001
116.735;0;0;0.000002017;0.000004547;0.00001;0.00001;0.00001;0.00002;0.00002;0.00003;0.00003;0.00001
116.74;0;0;0.000002719;0.00001;0.00001;0.00001;0.00002;0.00002;0.00003;0.00003;0.00003;0.00001
116.745;0;0;0.000003419;0.00001;0.00001;0.00002;0.00002;0.00002;0.00003;0.00003;0.00003;0.00001
116.75;0;0;0.00000412;0.00001;0.00001;0.00002;0.00002;0.00003;0.00003;0.00003;0.00003;0.000004987
116.755;0;0;0.000004819;0.00001;0.00002;0.00002;0.00003;0.00003;0.00003;0.00003;0.00003;0.000003284
116.76;0;0;0.00001;0.00001;0.00002;0.00002;0.00003;0.00003;0.00003;0.00003;0.00003;0.000001631
116.765;0;0;0.00001;0.00001;0.00002;0.00003;0.00003;0.00003;0.00004;0.00004;0.00003;0
116.77;0;0;0.00001;0.00001;0.00002;0.00003;0.00003;0.00004;0.00004;0.00004;0.00003;-0.000001518
116.775;0;0;0.00001;0.00002;0.00002;0.00003;0.00004;0.00004;0.00004;0.00004;0.00003;-0.000003011
116.78;0;0;0.00001;0.00002;0.00003;0.00003;0.00004;0.00004;0.00004;0.00004;0.00003;-0.000004447
116.785;0;0;0.00001;0.00002;0.00003;0.00003;0.00004;0.00004;0.00004;0.00004;0.00003;-0.00001
116.79;0;0;0.00001;0.00002;0.00003;0.00004;0.00004;0.00005;0.00005;0.00004;0.00003;-0.00001
116.795;0;0;0.00001;0.00002;0.00003;0.00004;0.00004;0.00005;0.00005;0.00004;0.00003;-0.00001
116.8;0;0;0.00001;0.00002;0.00003;0.00004;0.00005;0.00005;0.00005;0.00004;0.00003;-0.00001
116.805;0;0;0.00001;0.00002;0.00004;0.00004;0.00005;0.00005;0.00005;0.00004;0.00003;-0.00001
116.81;0;0;0.00001;0.00003;0.00004;0.00005;0.00005;0.00005;0.00005;0.00005;0.00003;-0.00001
116.815;0;0;0.00001;0.00003;0.00004;0.00005;0.00005;0.00006;0.00005;0.00005;0.00003;-0.00001
116.82;0;0;0.00001;0.00003;0.00004;0.00005;0.00005;0.00006;0.00006;0.00005;0.00003;-0.00001
116.825;0;0;0.00001;0.00003;0.00004;0.00005;0.00006;0.00006;0.00006;0.00005;0.00003;-0.00001
116.83;0;0;0.00001;0.00003;0.00004;0.00005;0.00006;0.00006;0.00006;0.00005;0.00004;-0.00002
116.835;0;0;0.00002;0.00003;0.00005;0.00005;0.00006;0.00006;0.00006;0.00005;0.00004;-0.00002
116.84;0;0;0.00002;0.00003;0.00005;0.00006;0.00006;0.00006;0.00006;0.00005;0.00004;-0.00002
116.845;0;0;0.00002;0.00003;0.00005;0.00006;0.00006;0.00007;0.00006;0.00005;0.00004;-0.00002
116.85;0;0;0.00002;0.00004;0.00005;0.00006;0.00007;0.00007;0.00006;0.00005;0.00004;-0.00002
116.855;0;0;0.00002;0.00004;0.00005;0.00006;0.00007;0.00007;0.00006;0.00005;0.00004;-0.00002
116.86;0;0;0.00002;0.00004;0.00005;0.00006;0.00007;0.00007;0.00007;0.00006;0.00004;-0.00002
116.865;0;0;0.00002;0.00004;0.00005;0.00006;0.00007;0.00007;0.00007;0.00006;0.00004;-0.00002
116.87;0;0;0.00002;0.00004;0.00005;0.00006;0.00007;0.00007;0.00007;0.00006;0.00004;-0.00002
116.875;0;0;0.00002;0.00004;0.00006;0.00007;0.00007;0.00007;0.00007;0.00006;0.00004;-0.00002
116.88;0;0;0.00002;0.00004;0.00006;0.00007;0.00007;0.00007;0.00007;0.00006;0.00004;-0.00002
116.885;0;0;0.00002;0.00004;0.00006;0.00007;0.00007;0.00008;0.00007;0.00006;0.00004;-0.00002
116.89;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00007;0.00006;0.00004;-0.00002
116.895;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00007;0.00006;0.00004;-0.00002
116.9;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00007;0.00006;0.00004;-0.00002
116.905;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00007;0.00006;0.00004;-0.00002
116.91;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00006;0.00004;-0.00002
116.915;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00006;0.00004;-0.00002
116.92;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00005;-0.00002
116.925;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00005;-0.00002
116.93;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00005;-0.00002
116.935;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00005;-0.00001
116.94;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00005;-0.00001
116.945;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00005;-0.00001
116.95;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00005;-0.00001
116.955;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00005;-0.00001
116.96;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00005;-0.00001
116.965;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00005;-0.000004148
116.97;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00005;-0.000001935
116.975;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00005;0.0000004356
116.98;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00005;0.000002961
116.985;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00006;0.00001
116.99;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00006;0.00001
116.995;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00006;0.00001
117;0;0;0.00002;0.00004;0.00006;0.00007;0.00008;0.00008;0.00008;0.00007;0.00006;0.00001
117.005;0;0;0.00002;0.00004;0.00005;0.00007;0.00007;0.00008;0.00008;0.00007;0.00006;0.00002
117.01;0;0;0.00002;0.00004;0.00005;0.00006;0.00007;0.00008;0.00008;0.00007;0.00006;0.00002
117.015;0;0;0.00002;0.00004;0.00005;0.00006;0.00007;0.00008;0.00008;0.00007;0.00006;0.00002
117.02;0;0;0.00002;0.00004;0.00005;0.00006;0.00007;0.00008;0.00008;0.00007;0.00006;0.00003
117.025;0;0;0.00002;0.00003;0.00005;0.00006;0.00007;0.00008;0.00008;0.00007;0.00006;0.00003
117.03;0;0;0.00002;0.00003;0.00005;0.00006;0.00007;0.00008;0.00008;0.00007;0.00006;0.00004
117.035;0;0;0.00002;0.00003;0.00005;0.00006;0.00007;0.00007;0.00008;0.00007;0.00007;0.00004
117.04;0;0;0.00001;0.00003;0.00005;0.00006;0.00007;0.00007;0.00008;0.00007;0.00007;0.00004
117.045;0;0;0.00001;0.00003;0.00004;0.00006;0.00007;0.00007;0.00008;0.00007;0.00007;0.00005
117.05;0;0;0.00001;0.00003;0.00004;0.00005;0.00006;0.00007;0.00008;0.00007;0.00007;0.00005
117.055;0;0;0.00001;0.00003;0.00004;0.00005;0.00006;0.00007;0.00007;0.00007;0.00007;0.00006
117.06;0;0;0.00001;0.00003;0.00004;0.00005;0.00006;0.00007;0.00007;0.00007;0.00007;0.00006
117.065;0;0;0.00001;0.00003;0.00004;0.00005;0.00006;0.00007;0.00007;0.00007;0.00007;0.00006
117.07;0;0;0.00001;0.00003;0.00004;0.00005;0.00006;0.00007;0.00007;0.00007;0.00007;0.00007
117.075;0;0;0.00001;0.00002;0.00004;0.00005;0.00006;0.00006;0.00007;0.00007;0.00008;0.00007
117.08;0;0;0.00001;0.00002;0.00003;0.00004;0.00005;0.00006;0.00007;0.00007;0.00008;0.00008
117.085;0;0;0.00001;0.00002;0.00003;0.00004;0.00005;0.00006;0.00007;0.00007;0.00008;0.00008
117.09;0;0;0.00001;0.00002;0.00003;0.00004;0.00005;0.00006;0.00007;0.00007;0.00008;0.00008
117.095;0;0;0.00001;0.00002;0.00003;0.00004;0.00005;0.00006;0.00007;0.00007;0.00008;0.00009
117.1;0;0;0.00001;0.00002;0.00003;0.00004;0.00005;0.00006;0.00007;0.00007;0.00008;0.00009
117.105;0;0;0.00001;0.00002;0.00003;0.00004;0.00004;0.00005;0.00006;0.00007;0.00008;0.0001
117.11;0;0;0.00001;0.00002;0.00003;0.00003;0.00004;0.00005;0.00006;0.00007;0.00008;0.0001
117.115;0;0;0.00001;0.00002;0.00002;0.00003;0.00004;0.00005;0.00006;0.00007;0.00009;0.0001
117.12;0;0;0.00001;0.00001;0.00002;0.00003;0.00004;0.00005;0.00006;0.00007;0.00009;0.00011
117.125;0;0;0.00001;0.00001;0.00002;0.00003;0.00004;0.00005;0.00006;0.00007;0.00009;0.00011
117.13;0;0;0.00001;0.00001;0.00002;0.00003;0.00003;0.00005;0.00006;0.00007;0.00009;0.00011
117.135;0;0;0.00001;0.00001;0.00002;0.00002;0.00003;0.00004;0.00006;0.00007;0.00009;0.00012
117.14;0;0;0.000004887;0.00001;0.00002;0.00002;0.00003;0.00004;0.00006;0.00007;0.00009;0.00012
117.145;0;0;0.0000044;0.00001;0.00002;0.00002;0.00003;0.00004;0.00005;0.00007;0.00009;0.00012
117.15;0;0;0.000003916;0.00001;0.00001;0.00002;0.00003;0.00004;0.00005;0.00007;0.00009;0.00013
117.155;0;0;0.000003437;0.00001;0.00001;0.00002;0.00003;0.00004;0.00005;0.00007;0.00009;0.00013
117.16;0;0;0.000002961;0.00001;0.00001;0.00002;0.00002;0.00003;0.00005;0.00007;0.00009;0.00013
117.165;0;0;0.000002489;0.00001;0.00001;0.00001;0.00002;0.00003;0.00005;0.00007;0.00009;0.00013
117.17;0;0;0.000002022;0.00000455;0.00001;0.00001;0.00002;0.00003;0.00005;0.00007;0.00009;0.00014
117.175;0;0;0.000001559;0.00000357;0.00001;0.00001;0.00002;0.00003;0.00005;0.00007;0.00009;0.00014
117.18;0;0;0.000001101;0.000002602;0.000004962;0.00001;0.00002;0.00003;0.00005;0.00007;0.00009;0.00014
117.185;0;0;0.0000006481;0.000001648;0.000003593;0.00001;0.00001;0.00003;0.00004;0.00007;0.00009;0.00014
117.19;0;0;0.0000002009;0.000000708;0.000002248;0.00001;0.00001;0.00002;0.00004;0.00007;0.00009;0.00014
117.195;0;0;-0.0000002403;-0.0000002168;0.00000093;0.000004281;0.00001;0.00002;0.00004;0.00007;0.00009;0.00015
117.2;0;0;-0.0000006751;-0.000001125;-0.0000003592;0.000002769;0.00001;0.00002;0.00004;0.00007;0.00009;0.00015
117.205;0;0;-0.000001103;-0.000002016;-0.000001618;0.000001301;0.00001;0.00002;0.00004;0.00007;0.00009;0.00015
117.21;0;0;-0.000001523;-0.000002889;-0.000002844;-0.0000001215;0.00001;0.00002;0.00004;0.00006;0.00009;0.00015
117.215;0;0;-0.000001936;-0.000003741;-0.000004036;-0.000001494;0.00000491;0.00002;0.00004;0.00006;0.00009;0.00015
117.22;0;0;-0.00000234;-0.000004573;-0.00001;-0.000002816;0.000003552;0.00002;0.00004;0.00006;0.00009;0.00015
117.225;0;0;-0.000002734;-0.00001;-0.00001;-0.000004084;0.000002257;0.00001;0.00004;0.00006;0.00009;0.00015
117.23;0;0;-0.000003119;-0.00001;-0.00001;-0.00001;0.000001025;0.00001;0.00003;0.00006;0.00009;0.00015
117.235;0;0;-0.000003493;-0.00001;-0.00001;-0.00001;-0.0000001431;0.00001;0.00003;0.00006;0.00009;0.00015
117.24;0;0;-0.000003855;-0.00001;-0.00001;-0.00001;-0.000001246;0.00001;0.00003;0.00006;0.00009;0.00015
117.245;0;0;-0.000004205;-0.00001;-0.00001;-0.00001;-0.000002282;0.00001;0.00003;0.00006;0.00009;0.00015
117.25;0;0;-0.000004542;-0.00001;-0.00001;-0.00001;-0.000003253;0.00001;0.00003;0.00006;0.00009;0.00015
117.255;0;0;-0.000004864;-0.00001;-0.00001;-0.00001;-0.000004159;0.00001;0.00003;0.00006;0.00009;0.00015
117.26;0;0;-0.00001;-0.00001;-0.00001;-0.00001;-0.000004998;0.00001;0.00003;0.00006;0.00009;0.00015
117.265;0;0;-0.00001;-0.00001;-0.00001;-0.00001;-0.00001;0.00001;0.00003;0.00005;0.00008;0.00015
117.27;0;0;-0.00001;-0.00001;-0.00001;-0.00001;-0.00001;0.00001;0.00003;0.00005;0.00008;0.00015
117.275;0;0;-0.00001;-0.00001;-0.00001;-0.00001;-0.00001;0.00001;0.00003;0.00005;0.00008;0.00014
117.28;0;0;-0.00001;-0.00001;-0.00002;-0.00001;-0.00001;0.000004859;0.00002;0.00005;0.00008;0.00014
117.285;0;0;-0.00001;-0.00001;-0.00002;-0.00001;-0.00001;0.000004222;0.00002;0.00005;0.00008;0.00014
117.29;0;0;-0.00001;-0.00001;-0.00002;-0.00001;-0.00001;0.000003624;0.00002;0.00005;0.00008;0.00014
117.295;0;0;-0.00001;-0.00001;-0.00002;-0.00002;-0.00001;0.00000306;0.00002;0.00005;0.00007;0.00014
